N_splines,chart,size,pc2_var,pc3_var,convex_gap_median,convex_gap_p90,convex_gap_bad_frac,hull_area
160,72,11,0.8423672041523398,0.9628824634192145,0.4933928121235124,0.9521844145131974,0.0,0.12186462653199723
160,73,19,0.6371400523683635,0.8269792778474702,0.9496621587957865,2.0678967608322623,0.015,0.09560407566376558
160,74,20,0.6698247425436176,0.8241813117369476,0.5572480923222143,2.060733312060093,0.0,0.10660876527232713
160,75,11,0.735543379225601,0.8931938955282694,0.44015409068023903,0.7261057391455817,0.0,0.08224198574712813
160,76,17,0.792659814398748,0.9323209056071717,0.6181982537045343,1.2340404526246913,0.0,0.06831803712398969
160,77,20,0.8192342497625082,0.9240314225323524,1.043856419971362,2.5360136927191457,0.03666666666666667,0.08889780853479444
160,78,14,0.7763958033851761,0.8942304190072756,0.7633905077070195,1.4410458120171554,0.0,0.08945218112785218
160,79,20,0.6640494143959714,0.8583831290702257,0.9084374584688166,2.8485132353325517,0.08666666666666667,0.08650292026105255
160,80,9,0.712480404432404,0.8546309492312936,0.6138986698774317,1.2308753393392646,0.0,0.12195951338117074
160,81,23,0.6248503367642342,0.8300652873567572,0.807390354462191,1.600398324914426,0.0,0.06287799155446001
160,82,23,0.8198880909761463,0.93094924726592,1.0775165118803298,2.594798941918127,0.051666666666666666,0.12099559378905154
160,83,15,0.8757311684901425,0.9483610383819883,0.710027727054672,1.4951622754325675,0.0,0.07633708449840854
160,84,19,0.8479767492874353,0.9600822155133728,0.5873694971829089,1.3985556277292366,0.0,0.07760534817738723
160,85,13,0.7012947949871284,0.8710744967380265,1.1538940917126697,2.872622383676008,0.08,0.07588348555115759
160,86,9,0.8855682179420319,0.9757030632282824,0.5157973546638503,1.1159089949370786,0.0,0.047842400264193466
160,87,14,0.8687876734487711,0.9417247441155048,0.87789061599594,2.2896223643590887,0.028333333333333332,0.06336871399273347
160,88,20,0.6316939891271778,0.817529902543382,0.8539793741777881,2.107069169885304,0.0,0.03524535119483761
160,89,28,0.5614480191175142,0.7914104429439337,0.983527878399822,1.896276864363445,0.0016666666666666668,0.052036168202744426
160,90,18,0.7323339709126401,0.8469127079659787,0.5420715273816281,1.0929380247639353,0.0,0.08583832937717104
160,91,25,0.5229027659606501,0.7164242158532401,0.6433260389781474,1.319862651707763,0.0,0.06716974260931398
160,92,17,0.7775333523502916,0.9202945136112096,0.7159640960213474,1.596148093242182,0.0,0.07712229613128953
160,93,15,0.8068279121291775,0.9031129983279513,0.9992796871481995,2.1636435735210764,0.0,0.08409525717782709
160,94,11,0.8632056971007607,0.9662598363242743,0.9012710355788476,1.5291973125039209,0.0,0.0717714144477521
160,95,11,0.8614704909793759,0.9252518623978706,0.6232272846375877,1.123685595172539,0.0,0.050672247082035514
160,96,22,0.6496474736250886,0.8335062808453682,0.825810093800119,1.5426074268368013,0.0,0.08540082317109522
160,97,12,0.7733940368645256,0.899044561476159,1.1454139548763005,2.127890591361732,0.0,0.08588757230305352
160,98,23,0.7170552757885407,0.8580555182874132,0.8431463863062953,1.9423318809963068,0.0,0.03603822318678049
160,99,19,0.6666683245837354,0.8308744985268361,0.7283611842781674,1.4596014574535316,0.0,0.05748038197969825
160,100,17,0.7674290499303954,0.9167538619500518,0.5892797085117238,1.2204275289423065,0.0,0.056400191080938564
160,101,13,0.6638398556455818,0.8415691212251762,0.6025245660556806,1.3667564857543808,0.0,0.08659348489411015
160,102,13,0.6909293038669149,0.8736396388089078,0.6432108506363654,1.403228629379157,0.0,0.030114005785127622
160,103,24,0.614469746293258,0.8280028155014817,0.6913904657163936,1.4793308773642393,0.0,0.07361290788803986
160,104,16,0.5980512033897829,0.8167741541501988,0.5032007356514872,0.867475625989778,0.0,0.05302867054308581
160,105,14,0.8076063368633758,0.9154678003581936,0.7368308269648298,1.5587537409526286,0.0,0.0498606712651226
160,106,17,0.6555222703499173,0.8706716517794757,0.6801015510656918,1.2424862498055274,0.0,0.05725793824084934
160,107,12,0.6408289117944185,0.7927244304568214,0.77439450863357,1.6444849122674876,0.0,0.08228159778484022
160,108,18,0.7163004563290171,0.888479762029235,0.8555219708967692,1.5669774957232168,0.0,0.08401252120136532
160,109,16,0.7027744760681242,0.8838194680073777,1.1971617792578575,3.4773410147605097,0.13166666666666665,0.06523706779989143
160,110,14,0.9321769595819347,0.9743088131996822,0.5745257458644726,1.2803459013596645,0.0,0.13564300722957734
160,111,13,0.7298142102818037,0.8512543059135255,0.6220395979038632,1.1338720457205977,0.0,0.11675054002389151
160,112,15,0.6024822058076031,0.7877631913129619,0.6045265053845621,1.0995767409754216,0.0,0.08671762136006976
160,113,13,0.6824916843755979,0.8568451462068128,0.5012425875147709,0.8319083861321405,0.0,0.05195035384084113
160,114,16,0.6377337121346851,0.8033634165402083,0.5263859776159883,1.1559055390607673,0.0,0.10476261801332681
160,115,10,0.8424113630864438,0.9463400880746562,0.5274249190032634,0.9162551988438509,0.0,0.057689157969678134
160,116,18,0.7601117067927474,0.9107710716430641,0.8185034210710738,1.6186203230695524,0.0,0.07680537719614243
160,117,18,0.6873190020756459,0.8284676131965595,0.6405973575505213,1.194231443891702,0.0,0.08097762159877017
160,118,13,0.7937837055920193,0.9308230136056657,0.5337235924218671,0.9376406821588974,0.0,0.08717907461401196
160,119,11,0.7990682557886485,0.9211854403122809,0.6067052904620539,1.1169391570661291,0.0,0.04865430266469126
160,120,17,0.7691615169866846,0.871890698957902,0.7778264087871923,1.639927138418308,0.02666666666666667,0.0728174732548383
160,121,12,0.7729600822592748,0.9364652216865571,0.4198101502173827,0.8132526613026868,0.0,0.03840548294095557
160,122,8,0.891655899339282,0.9698123763361383,0.4156698886714838,0.814621981013808,0.0,0.09470500794225092
160,123,16,0.7023954704568164,0.9343466436125584,0.7374191494329642,1.6841943685674532,0.0033333333333333335,0.09361870818812335
160,124,14,0.7952172277669862,0.9112710024419595,0.5353580990232889,1.167285575184917,0.0,0.04674532593043093
160,125,28,0.6119348386044516,0.8198750446779044,0.829474719697668,1.7296008131601808,0.0,0.060493583637559044
160,126,16,0.8224600227843902,0.9396047594201866,0.6467560827999703,1.4755612531886095,0.0,0.07194481712618404
160,127,11,0.8648950106411125,0.9558354144480248,0.3854152238706541,0.6374010078874619,0.0,0.09653830175746808
160,128,14,0.7374999220135587,0.9065082797051698,0.5499074762822236,1.092055306122309,0.0,0.05491285395945251
160,129,14,0.6950147899331607,0.9020925035460113,0.7450740843685282,1.8069024146360584,0.0033333333333333335,0.05255940411008014
160,130,23,0.7956052958663871,0.9277863385457146,1.0403476503960716,1.9769469821053147,0.0,0.08318957909805393
160,131,9,0.8300323427003097,0.9221878423876041,0.4658413725967371,0.9316082331866731,0.0,0.04603582930127798
160,132,15,0.7242190082393187,0.8957729961513846,0.6167719412638593,1.1484893401633995,0.0,0.06145367333604172
160,133,24,0.623109743663447,0.8026548293958057,0.6145503031642937,1.2249548075897199,0.0,0.040927090478126885
160,134,14,0.7569981947666544,0.9259483030181916,0.7723024274889971,1.7319835533131804,0.0,0.039884381360179695
160,135,23,0.8266378177317404,0.9159515841688067,0.7829063121565878,1.5151356358706003,0.0,0.0533303979244618
160,136,2,nan,nan,nan,nan,nan,nan
160,137,10,0.7971832473119949,0.9362677569099263,0.6161829088320986,1.2456971846832852,0.0,0.05611974951581404
160,138,19,0.6900883178454081,0.8752864791446852,0.7131756501630673,1.3002763119627136,0.0,0.06391509752815194
160,139,17,0.6959179796656239,0.8681752955980533,0.7936211868137767,1.425051307340762,0.0,0.04776593377848952
160,140,13,0.8431048380545388,0.9493626293024647,0.7808706190519799,2.009354028072173,0.0,0.08608858245883735
160,141,17,0.6468732193563982,0.7863165605553376,0.5911849905949514,1.0985652293518064,0.0,0.062373346426510386
160,142,6,0.9190328951390172,0.9919674240853562,0.4401076829379039,1.3203205083005922,0.0,0.02195039365659502
160,143,8,0.8555415915492823,0.9752451320846576,0.4457839545583202,1.0221166072084427,0.0,0.05393836895370206
160,144,12,0.8897903342195429,0.9508017946487519,0.6576121269714215,1.2969019778578987,0.0,0.057990407091802906
160,145,15,0.70907347922778,0.8676786942909953,0.5637301289957046,0.982172624643742,0.0,0.07478709232939597
160,146,9,0.8863755531771097,0.971122373991164,0.4961557914839598,0.9267509372055117,0.0,0.10748128903141455
160,147,9,0.837013126915361,0.9675602488610036,0.5368380278100477,1.0650555294048691,0.0,0.03105686177166804
160,148,11,0.8544135186093097,0.982270452368849,0.45806377964313005,0.9118939009255965,0.0,0.051069697286606514
160,149,10,0.8385813032820226,0.936037795443296,0.6514017412286937,1.3368428289980834,0.0,0.037391242807447406
160,150,14,0.8332821970993021,0.922561199636747,0.7516629518104452,1.5247533607902983,0.0,0.05973973124784575
160,151,13,0.7677787830892331,0.8971549857553733,0.5328170032452162,0.9711018026486204,0.0,0.0697180734137988
160,152,10,0.7295840067684307,0.9176565488621604,0.5632452221367209,1.8502802164462107,0.008333333333333333,0.07064100266469224
160,153,14,0.8941434838064709,0.961826495488861,0.5961080243145196,1.7026780751638044,0.0,0.04556724076684008
160,154,8,0.8014083727579082,0.9521409270353056,0.4281837118002839,0.9455202690107182,0.0,0.0807319099919051
160,155,11,0.7938146986411425,0.9450332066731691,0.7817367174723712,1.7274926437025766,0.0,0.07968656844972677
160,156,26,0.7145833953947793,0.8929732544867468,0.5167177985847204,1.0283758407280883,0.0,0.09270757682205893
160,157,11,0.7407253764875962,0.9334589904262196,0.5626041165632982,1.8955707310970926,0.005,0.040949209583603895
160,158,7,0.7314559207822785,0.8842187626620317,0.45735854687060096,0.9276870159952454,0.0,0.02606771700981212
160,159,14,0.8531155555896588,0.94860416528202,0.6437799481190934,1.3215230425383684,0.0,0.05256017712433409
